,uid,iid,score,review,date
398,1309,242,3.78816324552567,i ' come year the food consistently good ingredient always fresh staff friendly place always clean try vietnamese sweet sour soup ,2014-09-14 03:04:26
399,682,798,3.877293502010391,dr lawler slowly fix teeth past year i cannot say enough good thing dental practice i issue prior work do another dentist dr lawler make better always fit i concern in addition excellent skill though office extremely well run the bill check always smooth price fair top notch work hygienist give thorough pain - free clean i hated dentist whole life wagner i ' anymore i ' pay write review i swear i truly grateful job well do impressive business practice thank much dr lawler wagner dental team ,2018-03-25 04:48:49
400,2016,885,3.9170014565453646,great place go anytime day i ' wing pizza burger super yummy the food low price good the service quick people i would recommend place lover american food ,2015-04-29 02:02:28
401,1058,572,3.052926112745514,i sprinkles area i decide try shop see would compare the shop locate linq couple outdoor seat the line door thursday night try come peak hour it ' still overhyped opinion i ' even know ice cream shop i end get cookie dough delicious little sweet palate the service friendly slower side they even cupcake atm i ' come back next time try ,2017-02-14 07:48:44
402,1573,483,3.699408153844609,hmm .. read many review i probably high expectation i say food ' good probably much i read or could probably i ' order signature rosemary steak .. i order pollo ( chicken ) sandwich average the red sauce good one sauce terrible .. i really love cookie infact buy go well will try steak next time fair .. but whatever i eat today i give 4 .. ,2016-01-20 02:54:09
403,405,988,3.8460052186432367,"ok food decent i carnitas omelette carnitas good flavor use excellent brand cheese hash brown bite - season limp ask extra crispy ' thing go salt pumpkin coffee cake good even rumor true ' box it gooey moist delicious coffee decent though super strong service quick actually seat ( see ) major downside ... come saturday morning obviously crowd wait fine we tell wait 30 minute fine we go outside bite crowd inside after 15 - 20 minute get little chilly come inside we tell bench around corner host table go sit another 30 minute later i decide check i see far list since close hour point the host show wait list reveal name cross long ago least half dozen people seater when i point name host say oh well i call name ."" all i could say right outside inside bench around corner she seat u pretty much immediately point seem slightest bite apologetic skip overall good experience just maybe ' go peak hour make sure ' slip wait list crack ",2017-12-16 20:55:15
404,1685,727,3.762286451860403,"quick summary : - smoke everywhere - hotel aspect mediocre - fountain show pastry shop nice - would return price better option elsewhere details : - a non smoke room mean ' maybe non smoke ' people disregard smoke rule time - even non smoke room get cover smoke every time leave enter room walk casino book spa tower avoid - the restaurant though ' smoke ', cigarette smoke ' near casino yellowtail sure cigarette smoke everywhere le cirque also cigarette smoke ( depend close door ). sensi far smoke saw somebody smoke restaurant enforcement law michael mina ' pretty smoke - free - overall smoke better harrah ' caesar ' worse venetian - clean staff top notch room sparkle clean every day - concierge staff top notch - ask lingerie store there ' like 4 area think hard come one other similar example - pool close early ( 4p ?) time they ' want pool want gamble - ask tailor service ' not big deal ' mandarin oriental anything - workout room $ 25 day - no wireless wire $ 15 day but charge $ 15 need ethernet cable bring - touch snack get charge set charge weight change seriously - jp maury pastry shop one best ( best ) vegas - fountains best free show strip - ",2009-03-01 22:35:55
405,1719,913,3.97515932322883,excellent service we seat quickly know close all staff member accommodate friendly a member party gluten allergy staff go way make sure find something menu despite italian carb / wheat option they apparently gluten free penne pasta option the food come quickly delicious i would recommend come back oh ... and price reasonable # win ,2015-05-09 06:09:24
406,1506,33,4.123615005219083,we ' realize japanese south american fusion pleasantly surprise our waiter michael wait staff outstanding they anticipate need make sure table clear next dish come our water glass always full the large plate moqueca mista come load seafood nice fill entree amongst lighter dish we wish could try even item menu we finish chocolate sata andagi the donut fluffy flavour ice cream chocolate ganache red fruit coulis perfect the $ 12 kid menu amaze the tempura come full size bowl miso soup rice and come ice cream mochi dessert option ,2017-09-20 05:24:22
407,2028,895,3.959300545292928,just estimate do parker son outrageous cost all need help replace fill valve float want charge $ 320 00 unbelievable this price gouge i would ever call we go another co job close $ 100 00 ,2015-05-29 20:11:11
408,2129,972,3.859851891553511,kind suck layover just layover i notice cell phone wait lot nice i wish airport wait ride surprised large airport seem there plenty long walk way gate ride people mover feel lazy foot or ride pallett jack bench seem popular mode transport big plus free wi - fi other people seem much luck connection mine seem fine not ton food option cpk go pizza hut cinnabon typical mall food bathrooms kind blech ... i think carpet little airplane could use clean at least c12 it smell funny waiting area gate ' ton seat ,2012-08-11 17:48:27
409,112,1131,3.8459013934417814,thank goodness high roller point the front desk staff really nice 2 attentive maintenance guy handle 2089 room god bless them the bed incredibly comfortable we ' participate women ' s march anniversary : power to the polls tomorrow see strip !! ,2018-01-21 04:36:28
410,1797,611,4.7558219361199265,i serious acai addiction i hate i ' addict place ( cause ' bite pricey !). i get rainbow bowl add peanut butter nutella ( thank later !) ,2017-03-14 10:39:49
411,849,4,4.401014473836106,best pizza i ' since move arizona ny had sicilian slice pepperoni slice garlic knot ive find couple good place ( slim pick ) dough bite tough chewy the dough much better close ny slice plus garlic knot spot small garlicky park cheese fresh parsley great place ,2018-09-03 03:36:54
412,1504,999,3.967271882844998,the nutella crepe daughter favorite come back second time i buttermilk pancake ... flat dense not even good mix hubby ' piglet skillet good icky pancake well the server efficient nice much perfume i sneeze itchy eye meal my daughter say could actually taste strong i ' think i back ,2014-09-27 15:44:28
